,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
11823,False,False,True,False,True,False,False,False,True,False,False,False
11824,False,True,True,False,True,True,False,False,True,False,False,False
11825,False,True,True,False,True,True,False,False,False,True,False,False
11826,False,False,True,False,False,True,True,False,True,True,False,False
11827,False,True,True,False,True,True,True,False,True,True,False,False
11828,True,False,True,False,False,True,True,False,True,False,False,False
11829,True,False,True,False,False,False,True,False,True,True,False,False
11830,False,True,True,False,True,False,True,False,True,True,False,False
11831,False,False,True,False,True,True,False,True,True,True,False,False
11832,True,False,True,False,False,True,False,False,True,True,False,True
11833,False,False,True,False,False,True,False,False,True,True,False,True
11834,True,True,True,False,False,False,False,True,False,True,False,True
11835,True,True,True,False,False,True,True,False,False,False,False,False
11836,True,False,True,False,True,True,True,False,True,False,False,False
11837,False,True,True,False,False,True,False,False,False,True,False,False
11838,True,False,False,False,False,True,False,True,False,True,True,True
11839,False,False,True,False,True,False,False,False,False,False,False,False
11840,False,False,False,False,False,True,False,False,True,False,False,False
11841,False,True,True,False,False,True,True,False,True,True,False,False
11842,True,False,True,False,True,False,False,False,True,False,False,False
11843,True,False,True,False,False,True,False,False,True,True,False,False
11844,False,True,True,False,True,True,False,False,True,False,False,False
11845,True,False,False,False,True,True,True,False,True,False,False,False
11846,False,True,True,False,True,True,False,False,True,False,False,False
11847,False,False,True,False,True,True,False,False,False,True,False,False
11848,False,False,True,False,True,True,False,False,True,True,False,False
11849,False,False,True,False,True,True,False,False,False,False,False,False
11850,False,True,True,False,False,True,False,False,False,True,False,False
11851,True,True,True,False,False,True,False,False,True,True,False,False
11852,False,True,True,False,False,True,True,False,True,True,False,True
11853,True,True,True,False,True,True,False,False,True,False,False,False
11854,True,False,False,False,False,True,False,False,True,False,False,False
11855,True,False,True,False,True,False,True,False,True,False,False,False
11856,False,True,True,False,False,True,False,False,True,False,False,False
11857,True,False,True,False,True,True,False,False,True,True,False,True
11858,True,False,True,False,True,True,True,False,True,True,False,False
11859,False,True,True,False,True,True,True,False,True,True,False,False
11860,False,True,True,False,False,True,True,False,True,True,False,False
11861,False,False,True,False,False,True,False,False,True,False,False,False
11862,True,True,True,False,True,False,True,False,True,True,False,False
11863,False,True,True,False,False,False,False,False,True,False,False,False
11864,True,True,True,False,True,True,False,False,False,True,False,False
11865,True,False,False,False,False,True,False,True,True,True,False,False
11866,True,False,True,False,False,True,True,False,True,False,False,False
11867,False,False,True,False,True,True,True,False,True,False,False,False
11868,False,False,False,False,False,True,False,False,True,True,False,True
11869,True,True,True,False,False,True,True,False,False,False,False,False
11870,True,True,True,False,True,True,True,False,True,True,False,False
11871,False,False,False,False,True,True,False,False,True,True,False,True
11872,False,False,True,False,True,True,True,False,True,False,False,False
11873,False,False,True,False,True,True,False,False,True,True,False,False
11874,True,False,True,False,False,True,False,False,False,False,False,False
11875,False,True,True,False,False,True,True,False,False,False,False,False
11876,True,True,True,False,True,True,False,False,True,False,False,False
11877,True,False,True,False,True,True,True,False,True,True,False,True
11878,False,False,True,False,False,True,False,False,True,False,False,False
11879,False,False,True,False,True,True,True,False,True,True,False,False
11880,True,True,True,False,False,True,False,False,True,False,False,False
11881,True,False,True,False,False,True,True,False,True,True,False,False
11882,False,True,True,False,True,True,False,False,True,True,False,False
11883,False,True,True,False,False,True,False,True,True,False,False,False
11884,True,True,True,False,True,False,False,False,False,True,False,False
11885,False,True,True,False,False,True,False,False,False,True,False,False
11886,False,True,True,False,False,True,True,False,False,True,False,False
11887,True,True,True,False,True,True,False,False,True,True,False,True
11888,True,True,True,False,True,True,False,True,False,True,True,False
11889,False,False,True,False,True,True,False,False,True,True,False,False
11890,False,True,True,False,False,True,True,False,False,True,False,False
11891,True,False,True,False,False,False,False,False,True,True,False,False
11892,True,True,True,False,False,True,False,False,False,True,False,False
11893,True,True,True,False,False,True,False,True,False,False,True,True
11894,False,False,True,False,True,True,False,True,False,False,False,False
11895,False,True,True,False,True,True,False,True,False,True,False,True
11896,False,True,True,False,True,True,True,False,True,True,False,False
11897,True,False,True,False,False,True,True,False,False,False,False,False
11898,False,False,True,False,False,False,True,False,True,False,False,False
11899,True,True,True,False,True,True,False,False,True,True,False,False
11900,True,True,True,False,True,False,False,True,False,False,False,False
11901,False,False,True,False,True,True,False,False,False,False,False,False
11902,False,True,True,False,True,True,False,True,False,True,False,False
11903,True,False,True,False,True,True,False,False,False,False,False,False
11904,True,False,True,False,False,True,True,False,True,False,False,False
11905,True,True,True,False,True,True,False,False,True,False,False,False
11906,False,True,True,False,True,True,True,False,True,False,False,False
11907,True,True,True,False,True,True,True,False,True,False,False,False
11908,True,True,True,False,True,True,True,False,False,False,False,False
11909,False,True,True,False,False,True,False,True,True,True,False,False
11910,True,False,True,False,True,True,False,False,True,True,False,False
11911,True,True,True,False,False,True,False,True,True,False,False,False
11912,True,True,True,False,True,True,True,False,True,False,False,False
11913,False,False,True,False,True,False,True,False,False,False,False,False
11914,True,True,True,False,False,False,True,False,False,False,False,False
11915,False,True,True,False,True,True,False,False,False,False,False,False
11916,False,True,False,False,False,True,True,False,True,False,False,False
11917,True,True,True,False,True,True,False,False,True,True,False,False
11918,False,True,True,False,False,True,True,False,False,True,False,False
11919,False,False,True,False,False,False,False,False,True,True,False,True
11920,True,True,True,False,False,True,False,False,False,False,False,False
11921,False,True,True,False,False,True,False,True,False,True,False,False
11922,True,True,True,False,False,True,False,True,True,True,False,True
11923,False,False,True,False,True,False,True,True,True,True,False,False
11924,False,False,False,False,False,True,False,True,False,True,True,False
11925,False,True,True,False,False,True,False,False,True,False,False,False
11926,False,False,True,False,True,False,True,False,True,False,False,False
11927,True,False,False,False,True,True,False,True,True,False,False,False
11928,False,False,True,False,True,True,False,False,True,True,False,False
11929,True,False,False,False,True,False,True,False,True,False,False,False
11930,True,False,True,False,False,True,False,False,True,True,False,False
11931,True,True,True,False,False,True,True,False,False,False,False,False
11932,True,False,True,False,False,True,False,True,False,True,False,True
11933,True,True,True,False,True,True,True,False,True,True,False,False
11934,False,False,True,False,True,True,True,False,False,False,False,False
11935,True,True,False,False,False,True,True,False,True,False,False,False
11936,True,False,True,False,False,True,False,True,False,True,True,True
11937,False,False,True,False,False,False,False,False,True,True,False,True
11938,False,True,True,False,False,False,False,False,True,True,False,False
11939,True,False,True,False,True,False,True,False,True,True,False,False
11940,True,True,True,False,True,False,True,False,True,True,False,False
11941,True,True,True,False,True,False,False,False,True,True,False,False
11942,True,True,True,False,False,True,False,True,True,True,True,True
11943,False,True,True,False,False,True,False,False,False,False,False,False
11944,True,False,True,False,True,True,True,False,False,False,False,False
11945,False,True,True,False,False,True,False,False,False,True,False,False
11946,True,False,True,False,True,True,False,False,True,True,False,True
11947,True,False,True,False,False,True,True,False,True,False,False,False
11948,True,True,True,False,False,True,False,False,True,True,False,True
11949,True,True,True,False,False,False,False,False,False,False,False,False
11950,False,False,True,False,False,True,True,False,False,False,False,False
11951,False,False,True,False,False,True,True,True,False,False,False,False
11952,True,True,True,False,True,True,False,False,True,False,False,False
11953,False,False,True,False,True,True,False,False,True,False,False,False
11954,False,False,True,False,True,True,False,False,False,False,False,False
11955,False,False,True,False,True,True,False,False,False,False,False,False
11956,True,False,True,False,True,False,False,False,True,False,False,False
11957,False,True,True,False,False,False,True,False,False,True,False,False
11958,True,False,True,False,False,True,False,False,True,True,False,False
11959,True,False,True,False,True,True,False,True,False,True,False,False
11960,False,True,True,False,True,True,False,False,True,False,False,False
11961,False,True,True,False,True,True,True,False,False,False,False,False
11962,True,False,True,False,True,True,True,False,True,False,False,False
11963,True,True,True,False,False,False,False,False,True,True,False,False
11964,False,False,True,False,True,True,True,False,True,False,False,False
11965,True,True,True,False,False,True,False,True,False,False,False,False
11966,False,True,True,False,True,True,False,False,True,True,False,False
11967,False,True,True,False,False,True,True,False,False,False,False,False
11968,False,True,True,False,True,True,True,False,False,True,False,False
11969,True,True,True,False,True,False,True,False,True,False,False,False
11970,False,False,True,False,False,True,False,False,True,False,False,False
11971,True,False,False,False,False,True,False,False,True,False,False,False
11972,False,False,True,False,False,True,True,False,True,False,False,False
11973,False,True,True,False,True,True,False,True,False,True,False,False
11974,False,True,True,False,False,True,False,False,True,False,False,False
11975,True,False,True,False,True,True,False,False,True,True,False,False
11976,False,False,True,False,False,False,False,True,False,True,False,True
11977,False,False,True,False,True,True,False,False,False,True,False,False
11978,False,True,True,False,False,True,False,False,False,True,False,False
11979,True,False,True,False,False,True,False,False,False,True,False,True
11980,False,False,False,False,False,False,False,False,False,True,False,False
11981,False,False,True,False,True,True,True,False,True,False,False,False
11982,False,True,True,False,True,True,False,False,False,False,False,False
11983,True,False,True,False,True,True,False,False,True,False,False,False
11984,False,False,True,False,True,True,True,False,True,False,False,False
11985,True,False,True,False,False,True,False,False,False,False,False,False
11986,True,False,True,False,True,True,True,False,False,False,False,False
11987,True,False,True,False,False,True,False,False,True,False,False,False
11988,False,True,True,False,True,False,False,False,False,False,False,False
11989,False,False,True,False,True,True,True,True,False,True,True,True
11990,False,True,True,False,True,True,True,False,True,True,False,False
11991,False,False,True,False,False,True,True,False,True,False,False,False
11992,True,True,True,False,False,True,False,False,False,True,False,False
11993,True,True,True,False,True,True,True,False,True,False,False,False
11994,False,True,True,False,True,True,False,False,False,False,False,False
11995,True,False,False,False,True,True,False,False,True,True,False,False
11996,True,False,True,False,False,True,False,False,False,True,False,False
11997,False,True,True,False,False,True,False,False,False,False,False,False
11998,True,False,True,False,False,True,True,False,True,False,False,False
11999,False,True,True,False,False,True,True,False,False,False,False,False
12000,True,False,False,False,False,True,False,True,False,False,False,False
12001,False,False,True,False,False,True,False,True,False,False,False,False
12002,True,True,True,False,True,True,False,False,False,False,False,False
12003,False,False,True,False,False,True,True,False,False,False,False,False
12004,True,True,True,False,False,True,True,False,False,False,False,False
12005,True,True,True,False,True,True,False,False,True,False,False,False
12006,False,False,True,False,False,True,False,False,True,False,False,False
12007,True,True,True,False,False,True,False,True,False,False,False,False
12008,True,False,True,False,True,True,False,True,False,False,False,False
12009,False,True,True,False,False,True,True,False,True,True,False,False
12010,False,False,True,False,False,False,False,True,False,False,False,False
12011,False,True,True,False,False,True,False,False,False,True,False,True
12012,False,False,True,False,True,True,False,False,True,True,False,False
12013,False,True,False,False,False,True,False,False,False,True,False,False
12014,False,False,True,False,False,True,False,False,True,False,False,False
12015,False,True,True,False,False,True,True,False,False,False,False,False
12016,False,False,True,False,True,True,True,True,True,False,False,False
12017,False,True,True,False,False,False,False,True,True,True,True,False
12018,True,True,True,False,False,True,True,True,True,True,True,False
12019,True,True,True,False,False,True,False,False,True,True,False,False
12020,True,False,True,False,False,True,True,False,True,True,False,False
12021,False,True,True,False,True,True,False,False,True,True,False,True
12022,True,False,True,False,True,True,True,False,False,True,False,False
12023,False,True,True,False,False,True,False,False,True,False,False,False
12024,False,False,True,False,False,True,False,False,True,False,False,False
12025,False,True,True,False,True,True,False,True,False,False,False,False
12026,False,True,True,False,True,True,False,True,False,True,False,False
12027,False,True,True,False,True,True,True,False,False,False,False,False
12028,False,True,True,False,True,True,False,False,True,True,False,False
12029,True,False,True,False,False,False,True,False,True,True,False,True
12030,True,False,True,False,True,True,True,False,False,True,False,False
12031,False,False,True,False,False,True,False,False,True,False,False,False
12032,False,False,True,False,False,True,True,False,True,False,False,False
12033,False,False,True,False,True,True,True,False,True,True,False,False
12034,False,True,True,False,True,True,False,False,True,False,False,False
12035,False,False,True,False,False,False,True,False,True,True,False,False
12036,False,True,True,False,True,True,False,False,True,False,False,False
12037,False,False,True,False,False,True,False,False,False,True,False,False
12038,False,False,True,False,False,True,False,False,False,False,False,False
12039,False,True,True,False,True,True,False,False,True,False,False,False
12040,False,False,False,False,False,False,False,False,True,True,False,True
12041,False,False,True,False,True,True,False,False,True,False,False,False
12042,False,False,True,False,True,False,False,False,True,False,False,False
12043,False,True,True,False,True,True,False,True,False,False,False,False
12044,True,False,True,False,False,True,True,False,True,False,False,False
12045,False,False,True,False,False,False,False,False,False,True,False,False
12046,False,False,True,False,True,True,False,False,True,True,False,False
12047,True,True,True,False,True,True,True,False,True,True,False,False
12048,True,False,False,False,True,True,False,True,False,False,False,False
12049,False,True,True,False,False,False,False,False,True,True,False,True
12050,False,True,True,False,True,True,False,False,True,True,False,True
12051,False,False,True,False,False,True,False,False,False,True,False,False
12052,False,True,True,False,True,True,False,False,False,True,False,False
12053,False,True,True,False,False,False,False,False,False,False,False,False
12054,False,False,False,False,False,True,True,False,False,False,False,False
12055,False,True,True,False,False,True,False,False,True,False,False,False
12056,False,False,True,False,True,True,False,False,True,False,False,False
12057,False,False,True,False,True,True,True,False,False,False,False,False
12058,False,False,True,False,True,False,False,False,False,False,False,False
12059,True,False,True,False,False,True,False,False,True,False,False,False
12060,False,False,True,False,True,True,False,False,True,False,False,False
12061,False,False,True,False,True,True,True,False,True,True,False,False
12062,False,True,True,False,False,True,False,False,True,False,False,False
12063,False,True,True,False,False,True,True,False,True,False,False,False
12064,True,True,True,False,False,True,False,False,False,True,False,False
12065,False,False,True,False,True,True,False,True,False,True,False,True
12066,True,False,True,False,True,True,True,False,True,True,False,False
12067,False,True,True,False,True,True,False,False,True,False,False,False
12068,True,False,False,False,True,True,True,False,True,True,False,False
12069,False,True,True,False,False,True,False,False,False,False,False,False
12070,False,False,True,False,False,True,False,False,False,True,False,False
12071,True,False,False,False,True,True,True,False,False,False,False,False
12072,False,True,True,False,False,True,True,False,True,False,False,False
12073,True,True,True,False,False,True,False,False,False,False,False,False
12074,False,True,True,False,False,True,False,True,False,False,False,False
12075,False,False,True,False,True,True,True,False,True,True,False,False
12076,True,False,False,False,True,True,True,False,True,False,False,False
12077,False,False,True,False,False,True,True,False,False,False,False,False
12078,False,True,True,False,True,False,False,False,True,True,False,True
12079,False,False,True,False,True,True,False,False,True,True,False,True
12080,True,True,True,False,False,True,True,False,True,True,False,True
12081,True,False,True,False,False,True,False,False,True,False,False,False
12082,False,False,True,False,True,False,False,False,False,True,False,True
12083,True,False,True,False,True,False,False,False,True,True,False,False
12084,True,False,True,False,False,True,False,False,False,True,False,False
12085,True,True,True,False,False,True,True,False,True,False,False,False
12086,False,True,True,False,False,True,False,False,False,True,False,False
12087,True,False,False,False,True,True,False,True,True,False,False,False
12088,False,False,True,False,True,True,True,False,False,False,False,False
12089,True,True,True,False,False,True,False,False,True,True,False,False
12090,True,True,True,False,False,False,False,False,False,True,False,False
12091,False,False,True,False,True,True,True,False,True,True,False,False
12092,False,False,True,False,False,True,True,False,False,True,False,False
12093,False,False,False,False,True,True,True,False,True,False,False,False
12094,False,False,True,False,False,True,True,False,True,True,False,False
12095,True,False,True,False,False,False,True,False,True,False,False,False
12096,True,True,False,False,False,True,False,True,True,True,True,False
12097,False,False,True,False,False,True,True,False,False,False,False,False
12098,False,False,True,False,False,True,False,False,True,True,False,False
12099,True,False,True,False,False,True,True,False,False,False,False,False
12100,False,True,True,False,False,True,False,False,False,False,False,False
12101,True,True,True,False,True,True,False,True,True,True,False,True
12102,False,True,True,False,False,True,True,False,True,True,False,False
12103,True,False,True,False,True,True,False,True,False,False,True,False
12104,False,True,True,False,True,True,False,True,True,False,False,False
12105,False,True,True,False,False,True,False,False,True,False,False,False
12106,False,False,True,False,False,False,True,False,False,False,False,False
12107,True,False,True,False,True,True,False,False,True,False,False,False
12108,True,False,True,False,True,True,False,False,False,True,False,False
12109,True,False,True,False,False,False,False,False,True,True,False,False
12110,False,True,True,False,True,True,False,False,False,False,False,False
12111,False,True,True,False,False,False,False,True,False,True,False,False
12112,True,False,True,False,True,True,True,False,True,True,False,False
12113,False,False,True,False,False,True,False,False,False,False,False,False
12114,True,True,True,False,False,True,True,False,True,True,False,False
12115,True,True,True,False,False,True,True,False,True,False,False,False
12116,True,False,True,False,True,True,True,False,False,True,False,True
12117,False,True,True,False,True,True,False,False,False,False,False,False
12118,False,True,True,False,True,True,False,True,True,False,False,False
12119,True,False,True,False,False,False,False,False,False,False,False,False
12120,True,False,True,False,False,True,False,True,True,True,False,False
12121,False,True,True,False,True,True,False,True,True,False,False,False
12122,False,False,True,False,False,True,False,False,False,True,False,False
12123,False,True,True,False,False,True,False,False,True,True,False,False
12124,True,True,True,False,False,True,False,False,True,False,False,False
12125,False,False,True,False,False,False,False,False,True,False,False,False
12126,True,True,False,False,False,False,False,True,False,True,False,False
12127,True,False,True,False,False,True,False,False,False,True,False,False
12128,True,False,True,False,True,True,True,False,True,True,False,True
12129,True,False,True,False,False,True,True,False,True,False,False,False
12130,True,True,True,False,True,False,True,False,True,False,False,False
12131,False,False,True,False,False,True,False,False,True,False,False,False
12132,False,False,True,False,True,False,True,False,True,False,False,False
12133,False,True,True,False,True,True,False,False,True,False,False,False
12134,False,False,True,False,True,False,True,False,True,False,False,False
12135,True,True,True,False,False,True,True,False,False,False,False,False
12136,True,False,True,False,True,True,False,False,False,False,False,False
12137,True,True,True,False,True,True,True,False,False,True,False,False
12138,True,True,True,False,False,True,False,False,False,True,False,False
12139,False,True,True,False,False,True,False,True,True,True,True,True
12140,True,False,True,False,False,True,False,True,False,True,True,True
12141,True,True,True,False,True,True,True,False,False,False,False,False
12142,False,False,True,False,False,False,False,False,True,False,False,False
12143,True,False,True,False,False,True,True,False,False,True,False,False
12144,True,True,True,False,False,True,True,False,True,True,False,False
12145,True,False,True,False,True,True,False,False,True,False,False,False
12146,False,False,True,False,True,True,False,True,True,True,True,True
12147,False,False,True,False,False,True,False,True,False,True,False,True
12148,False,True,True,False,False,True,False,True,True,False,False,False
12149,True,False,True,False,False,False,False,False,True,True,False,False
12150,False,True,True,False,False,True,False,False,True,False,False,False
12151,True,True,True,False,True,True,True,False,False,True,False,False
12152,False,False,True,False,False,True,False,False,False,True,False,False
12153,True,False,True,False,False,True,False,True,True,True,True,False
12154,False,True,True,False,True,True,False,False,False,False,False,False
12155,False,True,False,False,True,True,False,False,True,False,False,False
12156,False,False,True,False,True,True,True,False,False,True,False,False
12157,True,False,False,False,True,True,True,False,False,True,False,False
12158,False,True,True,False,True,True,False,False,False,False,False,False
12159,True,True,False,False,True,True,True,False,False,False,False,False
12160,True,True,True,False,True,True,False,False,False,True,False,False
12161,False,False,True,False,False,True,False,False,True,False,False,False
12162,False,True,True,False,True,True,False,False,True,True,False,False
12163,False,True,True,False,False,True,False,False,True,False,False,False
12164,False,True,False,False,True,True,True,False,True,True,False,False
12165,False,False,True,False,False,True,False,False,True,False,False,False
12166,True,True,True,False,False,True,True,False,True,True,False,False
12167,True,False,True,False,True,True,True,False,False,False,False,False
12168,False,False,True,False,False,True,False,False,True,False,False,False
12169,True,True,True,False,False,False,True,False,True,True,False,False
12170,False,True,True,False,False,True,False,False,True,True,False,False
12171,False,True,False,False,False,True,False,True,False,False,False,False
12172,True,True,True,False,False,True,False,False,True,True,False,False
12173,False,True,True,False,False,True,False,True,False,True,False,False
12174,True,False,False,False,True,True,False,False,False,True,False,False
12175,True,True,True,False,False,True,False,False,False,True,False,False
12176,True,False,True,False,False,False,False,False,False,True,False,True
12177,True,True,True,False,False,True,False,False,False,False,False,False
12178,True,False,True,False,True,True,False,False,False,True,False,False
12179,False,True,True,False,False,True,True,False,True,False,False,False
12180,False,False,True,False,False,True,False,False,False,False,False,False
12181,True,False,True,False,False,True,False,False,False,True,False,False
12182,True,True,False,False,True,True,True,True,True,True,True,True
12183,False,True,True,False,True,True,True,False,False,True,False,False
12184,True,True,True,False,False,True,False,False,True,False,False,False
12185,True,True,True,False,False,True,False,True,False,False,False,False
12186,False,False,True,False,False,True,False,False,True,False,False,False
12187,True,False,True,False,True,False,False,False,True,False,False,False
12188,False,True,True,False,True,True,True,False,True,False,False,False
12189,False,True,True,False,False,True,False,True,False,True,False,False
12190,False,True,True,False,False,True,True,False,True,False,False,False
12191,True,True,False,False,True,True,False,False,False,True,False,True
12192,False,True,True,False,True,True,False,False,False,False,False,False
12193,False,False,True,False,True,False,False,True,True,True,False,False
12194,True,False,True,False,True,True,False,False,True,False,False,False
12195,True,True,True,False,True,True,True,False,True,True,False,False
12196,True,False,True,False,True,True,True,False,False,True,False,False
12197,False,True,True,False,False,True,False,True,False,False,False,False
12198,False,True,True,False,True,True,False,False,True,True,False,True
12199,True,True,True,False,False,True,False,False,False,True,False,True
12200,True,False,True,False,True,True,True,False,False,True,False,False
12201,False,True,True,False,False,True,False,False,False,True,False,True
12202,False,False,True,False,True,True,False,False,False,True,False,False
12203,True,True,True,False,False,False,False,False,False,True,False,False
12204,False,True,True,False,False,True,False,False,False,False,False,False
12205,True,False,True,False,True,False,True,False,True,False,False,False
12206,True,False,True,False,True,True,True,False,False,False,False,False
12207,True,True,True,False,True,True,False,False,False,False,False,False
12208,False,False,True,False,True,True,True,False,True,True,False,False
12209,False,True,True,False,False,False,False,False,True,False,False,False
12210,True,False,True,False,False,False,False,True,False,True,False,True
12211,True,True,False,False,False,True,False,True,False,False,True,True
12212,False,False,True,False,True,True,False,False,False,False,False,False
12213,False,True,True,False,False,True,False,False,False,False,False,False
12214,False,False,True,False,False,True,False,True,True,True,False,False
12215,False,False,True,False,False,True,True,False,True,False,False,True
12216,True,True,True,False,False,True,False,False,True,False,False,True
12217,True,False,True,False,True,True,True,False,False,False,False,False
12218,False,True,True,False,True,True,False,False,True,True,False,False
12219,False,True,True,False,False,True,False,False,True,False,False,False
12220,False,True,True,False,False,True,False,False,True,True,False,False
12221,False,False,True,False,True,True,True,False,True,False,False,False
12222,True,False,True,False,True,True,False,False,True,True,False,False
12223,False,False,True,False,True,True,True,False,True,False,False,False
12224,False,True,True,False,True,True,False,False,True,True,False,False
12225,True,True,True,False,False,True,False,False,True,True,False,False
12226,False,True,True,False,True,True,False,True,False,False,False,False
12227,False,True,True,False,True,True,False,False,True,True,False,True
12228,False,True,True,False,True,True,False,False,True,True,False,False
12229,True,False,True,False,True,True,False,False,False,False,False,False
12230,True,False,True,False,True,True,True,False,False,True,False,False
12231,False,True,True,False,False,True,False,False,True,True,False,False
12232,True,False,True,False,False,True,True,False,True,True,False,True
12233,False,False,True,False,True,True,True,False,False,True,False,False
12234,False,True,True,False,True,True,False,True,False,True,False,False
12235,False,False,True,False,True,True,False,True,True,False,True,False
12236,True,False,True,False,False,True,False,True,True,True,True,True
12237,True,False,True,False,True,True,True,False,False,False,False,False
12238,False,True,True,False,False,True,False,False,True,True,False,False
12239,False,True,True,False,True,True,False,False,True,True,False,False
12240,False,False,True,False,False,True,False,False,False,True,False,False
12241,True,True,True,False,False,False,False,False,True,True,False,True
12242,True,True,True,False,False,False,False,False,False,False,False,False
12243,False,True,True,False,True,True,True,False,True,False,False,False
12244,True,True,True,False,True,True,False,False,False,True,False,True
12245,True,True,True,False,False,True,False,False,False,False,False,False
12246,False,True,True,False,False,True,False,False,False,True,False,False
12247,False,True,True,False,True,True,False,False,False,False,False,False
12248,True,False,False,False,True,True,False,False,False,True,False,True
12249,True,False,False,False,False,True,False,False,True,True,False,False
12250,False,True,True,False,True,True,False,False,False,False,False,False
12251,True,True,True,False,True,True,True,False,True,False,False,False
12252,True,True,True,False,False,False,False,False,False,True,False,False
12253,True,True,True,False,True,True,False,False,True,False,False,False
12254,True,False,False,False,True,True,False,False,True,True,False,True
12255,True,False,True,False,False,False,True,False,True,False,False,False
12256,True,True,True,False,True,True,True,True,False,False,True,True
12257,False,False,False,False,True,True,False,False,False,False,False,False
12258,False,True,True,False,False,False,False,False,True,True,False,False
12259,False,False,False,False,False,True,False,True,False,False,False,False
12260,True,True,False,False,True,False,True,False,True,True,False,False
12261,True,True,True,False,False,True,True,False,False,False,False,False
12262,True,False,True,False,False,True,False,True,True,True,False,False
12263,False,False,True,False,True,True,False,True,True,True,True,True
12264,False,True,True,False,True,True,False,False,True,True,False,False
12265,False,True,True,False,False,True,False,False,True,True,False,False
12266,False,False,True,False,True,False,True,False,True,True,False,False
12267,False,True,True,False,True,True,False,False,False,True,False,False
12268,False,False,True,False,False,True,False,False,True,False,False,False
12269,True,False,True,False,False,True,True,False,False,False,False,False
12270,True,False,True,False,False,False,True,False,False,True,False,False
12271,False,False,True,False,False,True,True,False,True,False,False,False
12272,True,False,False,False,False,True,True,False,False,True,False,False
12273,False,True,True,False,True,False,False,False,False,False,False,False
12274,True,False,True,False,False,True,False,False,False,False,False,False
12275,True,False,True,False,False,True,False,False,False,False,False,False
12276,True,False,True,False,False,True,False,False,True,False,False,False
12277,False,True,True,False,False,True,True,False,True,True,False,False
12278,True,False,True,False,False,True,False,False,False,False,False,False
12279,False,True,True,False,False,True,False,False,False,False,False,False
12280,True,True,True,False,False,True,False,True,False,False,False,False
12281,False,False,True,False,False,True,True,False,False,False,False,False
12282,True,True,True,False,True,True,False,False,True,True,False,True
12283,False,False,True,False,True,True,False,False,False,True,False,False
12284,True,True,True,False,False,False,False,True,True,False,False,False
12285,True,True,True,False,True,True,False,True,False,True,True,False
12286,False,False,True,False,False,True,False,False,True,True,False,False
12287,False,True,True,False,True,True,False,True,False,False,False,True
12288,True,False,True,False,False,True,True,False,False,True,False,False
12289,False,True,True,False,False,True,True,False,False,True,False,False
12290,True,False,True,False,True,True,False,False,False,True,False,False
12291,False,True,True,False,False,False,False,False,True,False,False,False
12292,False,False,True,False,True,False,True,False,False,True,False,False
12293,True,True,True,False,True,True,True,False,False,False,False,False
12294,False,False,True,False,True,True,True,False,True,False,False,False
12295,True,False,True,False,False,False,False,False,True,False,False,False
12296,True,True,True,False,False,True,False,True,False,True,True,True
12297,True,True,True,False,False,True,False,False,True,False,False,False
12298,False,True,True,False,True,False,False,False,False,False,False,False
12299,False,False,True,False,False,True,False,False,False,True,False,False
12300,False,False,True,False,False,False,True,False,False,False,False,False
12301,True,False,True,False,False,True,True,False,True,False,False,False
12302,False,True,True,False,False,True,False,False,True,False,False,False
12303,False,True,True,False,False,True,False,False,True,True,False,False
12304,False,True,True,False,True,False,True,False,False,True,False,False
12305,False,False,True,False,False,True,False,False,True,True,False,True
12306,True,False,True,False,False,True,True,False,False,False,False,False
12307,False,False,True,False,True,False,False,True,True,False,False,False
12308,False,True,True,False,True,True,True,False,True,False,False,False
12309,False,False,True,False,False,True,False,False,True,False,False,False
12310,True,False,True,False,False,True,True,True,True,True,False,False
12311,True,True,True,False,True,True,True,False,True,True,False,False
12312,False,True,True,False,True,True,False,False,True,False,False,False
12313,True,False,True,False,True,True,True,False,False,False,False,False
12314,False,False,True,False,False,True,False,False,True,False,False,False
12315,True,False,True,False,True,True,True,False,True,True,False,False
12316,True,False,True,False,True,True,False,False,True,True,False,False
12317,True,True,True,False,True,True,False,False,True,True,False,True
12318,True,False,True,False,False,False,False,False,False,True,False,True
12319,False,True,True,False,False,False,True,True,False,False,False,False
12320,False,True,True,False,True,True,False,False,False,True,False,False
12321,True,False,True,False,True,True,False,False,False,True,False,False
12322,True,True,True,False,True,True,False,False,False,True,False,False
12323,False,True,True,False,False,True,True,False,True,True,False,False
12324,True,False,True,False,False,True,False,True,True,False,False,False
12325,True,False,True,False,True,True,False,True,True,True,True,False
12326,False,False,True,False,True,True,False,False,False,True,False,True
12327,True,True,True,False,False,False,True,False,True,True,False,True
12328,True,True,True,False,False,True,False,False,True,True,False,False
12329,True,False,True,False,True,False,False,False,True,True,False,False
12330,True,False,True,False,True,True,False,True,False,True,False,False
12331,False,False,True,False,True,True,True,False,True,True,False,False
12332,False,False,True,False,False,True,True,False,False,False,False,False
12333,True,False,True,False,True,True,False,True,False,False,True,False
12334,False,False,True,False,False,True,False,False,False,False,False,False
12335,False,False,True,False,True,True,True,False,True,False,False,False
12336,True,True,True,False,False,True,True,True,True,True,True,False
12337,True,False,True,False,False,True,True,False,True,False,False,False
12338,True,False,False,False,True,True,False,False,True,True,False,False
